time,FCO2,delta_FCO2
1882-09-16 00:00:00,0.71754926,0.757047638297081
1882-10-16 12:00:00,0.6108353,-0.10671395063400269
1882-11-16 00:00:00,0.57580733,-0.03502798080444336
1882-12-16 12:00:00,0.5232971,-0.05251026153564453
1883-01-16 12:00:00,0.43441537,-0.08888170123100281
1883-02-15 00:00:00,0.45046663,0.016051262617111206
1883-03-16 12:00:00,0.35396963,-0.09649699926376343
1883-04-16 00:00:00,0.039683882,-0.3142857514321804
1883-05-16 12:00:00,-0.48729995,-0.5269838310778141
1883-06-16 00:00:00,-1.36832,-0.8810200393199921
1883-07-16 12:00:00,-1.1747289,0.19359111785888672
1883-08-16 12:00:00,-0.17674091,0.9979879558086395
1883-09-16 00:00:00,0.56595284,0.7426937520503998
1883-10-16 12:00:00,0.67124146,0.10528862476348877
1883-11-16 00:00:00,0.49280572,-0.17843574285507202
1883-12-16 12:00:00,0.45627397,-0.03653174638748169
1884-01-16 12:00:00,0.49971288,0.04343891143798828
1884-02-15 00:00:00,0.38841146,-0.11130142211914062
1884-03-16 12:00:00,0.34152025,-0.046891212463378906
1884-04-16 00:00:00,-0.058256358,-0.3997766077518463
1884-05-16 12:00:00,-0.59346354,-0.5352071821689606
1884-06-16 00:00:00,-1.2456226,-0.6521590948104858
1884-07-16 12:00:00,-1.1304195,0.1152031421661377
1884-08-16 12:00:00,-0.044437602,1.0859818905591965
1884-09-16 00:00:00,0.7629935,0.8074311167001724
1884-10-16 12:00:00,0.8415379,0.07854437828063965
1884-11-16 00:00:00,0.49518248,-0.3463554084300995
1884-12-16 12:00:00,0.4430217,-0.05216076970100403
1885-01-16 12:00:00,0.43238991,-0.010631799697875977
1885-02-15 00:00:00,0.43678814,0.004398226737976074
1885-03-16 12:00:00,0.31297755,-0.12381058931350708
1885-04-16 00:00:00,-0.0999132,-0.4128907546401024
1885-05-16 12:00:00,-0.5502807,-0.4503674879670143
1885-06-16 00:00:00,-1.2316692,-0.6813884973526001
1885-07-16 12:00:00,-1.1116711,0.11999809741973877
